tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,year,winner_country,loser_country,winner_lat,winner_long,loser_lat,loser_long
2006-2276,Zagreb,Carpet,32,A,30/1/2006,31,103344,1,NA,Ivan Ljubicic,R,193,CRO,26.86926762,102905,NA,Q,Stefan Koubek,L,175,AUT,29.07597536,6-3 6-4,3,FALSE,66,10,3,51,35,34,8,10,2,2,1,0,47,29,18,14,9,2,4,5,2395,179,215,2006,Croatia,Austria,45.1,15.2,47.516231,14.550072
2006-301,Auckland,Hard,32,A,9/1/2006,31,103813,7,NA,Jarkko Nieminen,L,185,FIN,24.46543463,104339,5,NA,Mario Ancic,R,196,CRO,21.77960301,6-2 6-2,3,FALSE,61,0,0,54,37,26,11,8,3,3,1,0,45,28,17,5,8,1,5,29,1070,21,1360,2006,Finland,Croatia,61.92411,25.748151,45.1,15.2
2006-306,Poertschach,Clay,32,A,22/5/2006,31,103786,1,NA,Nikolay Davydenko,R,178,RUS,24.96919918,102318,NA,NA,Andrei Pavel,R,183,ROU,32.31485284,6-0 6-3,3,FALSE,63,5,1,36,19,15,13,7,0,0,1,2,61,39,19,9,8,1,6,6,2295,111,383,2006,Russia,Romania,61.52401,105.318756,45.943161,24.96676
2006-308,Munich,Clay,32,A,1/5/2006,31,103694,5,NA,Olivier Rochus,R,168,BEL,25.28131417,104019,NA,NA,Kristof Vliegen,R,193,BEL,23.85763176,6-4 6-2,3,FALSE,82,1,1,50,31,25,11,9,2,3,2,4,59,34,18,12,9,4,8,30,980,50,753,2006,Belgium,Belgium,50.503887,4.469936,50.503887,4.469936
2006-311,Queen's Club,Grass,56,A,12/6/2006,55,103720,8,NA,Lleyton Hewitt,R,180,AUS,25.29500342,103484,5,NA,James Blake,R,185,USA,26.45585216,6-4 6-4,3,FALSE,186,5,1,50,36,30,6,10,0,1,5,1,70,39,28,13,10,2,5,13,1690,7,1945,2006,Australia,United States,-25.274398,133.775136,37.09024,-95.712891
2006-314,Gstaad,Clay,32,A,10/7/2006,31,104755,7,NA,Richard Gasquet,R,185,FRA,20.06023272,103852,6,NA,Feliciano Lopez,L,188,ESP,24.80219028,7-6(4) 6-7(3) 6-3 6-3,5,FALSE,185,9,2,120,82,67,27,21,2,2,24,6,141,89,68,29,21,6,9,60,615,68,565,2006,France,Spain,46.227638,2.213749,40.463667,-3.74922
2006-315,Newport,Grass,32,A,10/7/2006,31,102882,NA,WC,Mark Philippoussis,R,196,AUS,29.67008898,102925,8,NA,Justin Gimelstob,R,196,USA,29.45106092,6-3 7-5,3,FALSE,102,15,6,65,39,34,13,11,3,3,8,3,83,49,31,16,10,9,11,214,184,111,388,2006,Australia,United States,-25.274398,133.775136,37.09024,-95.712891
2006-316,Bastad,Clay,32,A,10/7/2006,31,103990,2,NA,Tommy Robredo,R,180,ESP,24.19164956,103786,1,NA,Nikolay Davydenko,R,178,RUS,25.10335387,6-2 6-1,3,FALSE,75,0,0,44,28,20,10,7,0,0,0,2,61,45,21,7,8,9,14,9,1915,5,2165,2006,Spain,Russia,40.463667,-3.74922,61.52401,105.318756
2006-317,Amersfoort,Clay,32,A,17/7/2006,31,104925,3,NA,Novak Djokovic,R,188,SRB,19.15400411,103454,4,NA,Nicolas Massu,R,183,CHI,26.76796715,7-6(5) 6-4,3,FALSE,162,9,3,68,36,27,16,11,2,4,11,4,89,40,27,25,11,7,10,36,901,37,890,2006,Serbia,Chile,44.016521,21.005859,-35.675147,-71.542969
2006-319,Kitzbuhel,Clay,48,A,24/7/2006,47,102860,9,NA,Agustin Calleri,R,183,ARG,29.85626283,103428,7,NA,Juan Ignacio Chela,R,190,ARG,26.89938398,7-6(9) 6-2 6-3,5,FALSE,143,11,3,95,43,33,31,15,3,5,2,4,94,50,32,20,14,4,9,59,648,44,820,2006,Argentina,Argentina,-38.416097,-63.616672,-38.416097,-63.616672
2006-321,Stuttgart,Clay,48,A,17/7/2006,47,103970,3,NA,David Ferrer,R,175,ESP,24.29021218,104076,5,NA,Jose Acasuso,R,190,ARG,23.73990418,6-4 3-6 6-7(3) 7-5 6-4,5,FALSE,300,9,7,188,123,80,29,26,9,16,13,6,187,80,58,48,27,10,19,18,1475,32,970,2006,Spain,Argentina,40.463667,-3.74922,-38.416097,-63.616672
2006-325,Palermo,Clay,32,A,25/9/2006,31,103835,2,NA,Filippo Volandri,R,183,ITA,25.05407255,102839,NA,NA,Nicolas Lapentti,R,188,ECU,30.11635866,5-7 6-1 6-3,3,FALSE,135,1,1,75,49,26,20,14,1,6,2,1,88,55,28,14,14,6,14,38,855,84,475,2006,Italy,Ecuador,41.87194,12.56738,-1.831239,-78.183406
2006-328,Basel,Carpet,32,A,23/10/2006,31,103819,1,NA,Roger Federer,R,185,SUI,25.2073922,103602,3,NA,Fernando Gonzalez,R,183,CHI,26.23408624,6-3 6-2 7-6(3),5,FALSE,119,14,1,86,67,56,13,15,2,2,6,5,121,67,49,21,14,8,11,1,7870,7,2190,2006,Switzerland,Chile,46.818188,8.227512,-35.675147,-71.542969
2006-329,Tokyo,Hard,48,A,2/10/2006,47,103819,1,NA,Roger Federer,R,185,SUI,25.14989733,102450,10,NA,Tim Henman,R,185,GBR,32.07118412,6-3 6-3,3,FALSE,67,4,2,48,27,20,17,9,0,0,0,6,65,44,29,7,9,8,11,1,7120,55,685,2006,Switzerland,United Kingdom,46.818188,8.227512,55.378051,-3.435973
2006-3348,New Haven,Hard,48,A,21/8/2006,47,103786,2,NA,Nikolay Davydenko,R,178,RUS,25.2183436,102860,10,NA,Agustin Calleri,R,183,ARG,29.93292266,6-4 6-3,3,FALSE,82,5,2,64,40,32,11,9,6,6,5,4,58,32,27,7,10,4,7,7,2085,32,960,2006,Russia,Argentina,61.52401,105.318756,-38.416097,-63.616672
2006-337,Vienna,Hard,32,A,9/10/2006,31,103344,1,NA,Ivan Ljubicic,R,193,CRO,27.55920602,103602,5,NA,Fernando Gonzalez,R,183,CHI,26.19575633,6-3 6-4 7-5,5,FALSE,135,17,1,83,52,46,21,16,4,4,2,3,120,81,55,15,15,7,10,3,3190,10,1850,2006,Croatia,Chile,45.1,15.2,-35.675147,-71.542969
2006-338,Sydney,Hard,32,A,9/1/2006,31,103484,8,NA,James Blake,R,185,USA,26.03422313,104214,NA,NA,Igor Andreev,R,185,RUS,22.49144422,6-2 3-6 7-6(3),3,FALSE,109,9,3,95,53,38,22,14,4,7,7,4,92,61,44,14,15,5,9,23,1230,26,1120,2006,United States,Russia,37.09024,-95.712891,61.52401,105.318756
2006-339,Adelaide,Hard,32,A,2/1/2006,31,103722,NA,NA,Florent Serra,R,180,FRA,24.84325804,103598,NA,NA,Xavier Malisse,R,185,BEL,25.45653662,6-3 6-4,3,FALSE,71,7,0,63,41,30,14,10,6,6,12,1,64,41,26,11,9,3,5,49,712,47,731,2006,France,Belgium,46.227638,2.213749,50.503887,4.469936
2006-341,Metz,Hard,32,A,2/10/2006,31,104925,3,NA,Novak Djokovic,R,188,SRB,19.36481862,103781,NA,NA,Jurgen Melzer,L,183,AUT,25.36344969,4-6 6-3 6-2,3,FALSE,111,10,1,88,58,41,16,14,7,9,2,5,90,45,31,20,13,7,11,22,1183,48,755,2006,Serbia,Austria,44.016521,21.005859,47.516231,14.550072
2006-3465,Mumbai,Hard,32,A,25/9/2006,31,104098,4,NA,Dmitry Tursunov,R,185,RUS,23.78644764,104607,3,NA,Tomas Berdych,R,196,CZE,21.02121834,6-3 4-6 7-6(5),3,FALSE,165,9,11,102,53,38,22,16,4,9,7,2,96,56,37,20,15,8,13,22,1165,13,1735,2006,Russia,Czechia,61.52401,105.318756,NA,NA
2006-352,Paris Masters,Carpet,48,M,30/10/2006,47,103786,4,NA,Nikolay Davydenko,R,178,RUS,25.40999316,103103,17,NA,Dominik Hrbaty,R,183,SVK,28.81861739,6-1 6-2 6-2,5,FALSE,99,7,4,81,54,44,14,12,7,7,5,3,72,44,21,13,11,7,13,5,2650,27,1003,2006,Russia,Slovakia,61.52401,105.318756,48.669026,19.699024
2006-360,Casablanca,Clay,32,A,24/4/2006,31,103110,7,NA,Daniele Bracciali,R,180,ITA,28.28473648,103454,1,NA,Nicolas Massu,R,183,CHI,26.53798768,6-1 6-4,3,FALSE,93,9,0,57,33,27,13,9,4,4,4,2,61,31,21,12,8,8,11,68,589,37,865,2006,Italy,Chile,41.87194,12.56738,-35.675147,-71.542969
2006-375,Lyon,Carpet,32,A,23/10/2006,31,104755,4,NA,Richard Gasquet,R,185,FRA,20.34770705,102967,NA,NA,Marc Gicquel,R,188,FRA,29.56605065,6-3 6-1,3,FALSE,72,6,0,39,30,27,6,8,1,1,2,0,63,33,19,14,8,6,10,24,1080,61,643,2006,France,France,46.227638,2.213749,46.227638,2.213749
2006-402,Memphis,Hard,32,A,20/2/2006,31,103163,6,NA,Tommy Haas,R,188,GER,27.88501027,104417,NA,NA,Robin Soderling,R,193,SWE,21.51950719,6-3 6-2,3,FALSE,61,8,3,58,36,27,13,9,4,4,5,1,41,29,19,6,8,2,5,30,970,87,440,2006,Germany,Sweden,51.165691,10.451526,60.128161,18.643501
2006-403,Miami Masters,Hard,96,M,20/3/2006,95,103819,1,NA,Roger Federer,R,185,SUI,24.61327858,103344,6,NA,Ivan Ljubicic,R,193,CRO,27.00342231,7-6(5) 7-6(4) 7-6(6),5,FALSE,177,8,3,124,78,58,29,18,5,7,21,3,121,68,53,31,18,5,7,1,6935,6,2295,2006,Switzerland,Croatia,46.818188,8.227512,45.1,15.2
2006-404,Indian Wells Masters,Hard,96,M,6/3/2006,95,103819,1,NA,Roger Federer,R,185,SUI,24.57494867,103484,12,NA,James Blake,R,185,USA,26.18754278,7-5 6-3 6-0,5,FALSE,103,3,1,79,46,37,18,14,2,4,3,3,89,44,20,22,13,9,16,1,6935,14,1565,2006,Switzerland,United States,46.818188,8.227512,37.09024,-95.712891
2006-407,Rotterdam,Hard,32,A,20/2/2006,31,103285,6,NA,Radek Stepanek,R,185,CZE,27.23340178,103294,NA,NA,Christophe Rochus,R,170,BEL,27.18412047,6-0 6-3,3,FALSE,46,17,0,39,26,25,8,8,0,0,0,3,39,21,13,6,7,2,6,23,1355,52,716,2006,Czechia,Belgium,NA,NA,50.503887,4.469936
2006-410,Monte Carlo Masters,Clay,64,M,17/4/2006,63,104745,2,NA,Rafael Nadal,L,185,ESP,19.87132101,103819,1,NA,Roger Federer,R,185,SUI,24.6899384,6-2 6-7(2) 6-3 7-6(5),5,FALSE,230,1,4,152,106,70,24,21,14,18,3,3,143,86,54,28,20,7,14,2,4135,1,6810,2006,Spain,Switzerland,40.463667,-3.74922,46.818188,8.227512
2006-414,Hamburg Masters,Clay,64,M,15/5/2006,63,103990,8,NA,Tommy Robredo,R,180,ESP,24.03832991,103285,15,NA,Radek Stepanek,R,185,CZE,27.46338125,6-1 6-3 6-3,5,FALSE,121,0,1,90,71,48,13,13,8,8,4,1,101,65,40,14,12,8,13,12,1560,16,1460,2006,Spain,Czechia,40.463667,-3.74922,NA,NA
2006-416,Rome Masters,Clay,64,M,8/5/2006,63,104745,2,NA,Rafael Nadal,L,185,ESP,19.92881588,103819,1,NA,Roger Federer,R,185,SUI,24.74743326,6-7(0) 7-6(5) 6-4 2-6 7-6(5),5,FALSE,305,4,1,173,147,101,14,27,6,10,10,0,180,112,86,35,27,6,9,2,4135,1,7160,2006,Spain,Switzerland,40.463667,-3.74922,46.818188,8.227512
2006-418,Washington,Hard,48,A,31/7/2006,47,103096,11,NA,Arnaud Clement,R,173,FRA,28.61875428,104918,8,NA,Andy Murray,R,190,GBR,19.21149897,7-6(3) 6-2,3,FALSE,103,1,2,61,32,22,19,10,2,4,9,2,67,35,23,14,10,4,8,57,677,35,916,2006,France,United Kingdom,46.227638,2.213749,55.378051,-3.435973
2006-419,Indianapolis,Hard,48,A,17/7/2006,47,103484,1,NA,James Blake,R,185,USA,26.55167693,104053,2,NA,Andy Roddick,R,188,USA,23.87953457,4-6 6-4 7-6(5),3,FALSE,123,15,9,126,71,57,23,16,10,12,18,3,93,69,51,16,16,4,6,6,2155,11,1805,2006,United States,United States,37.09024,-95.712891,37.09024,-95.712891
2006-421,Canada Masters,Hard,64,M,7/8/2006,63,103819,1,NA,Roger Federer,R,185,SUI,24.99657769,104755,NA,NA,Richard Gasquet,R,185,FRA,20.13689254,2-6 6-3 6-2,3,FALSE,107,6,4,88,50,37,18,13,8,10,2,3,77,44,32,15,12,8,11,1,7260,51,775,2006,Switzerland,France,46.818188,8.227512,46.227638,2.213749
2006-422,Cincinnati Masters,Hard,64,M,14/8/2006,63,104053,9,NA,Andy Roddick,R,188,USA,23.95619439,103507,NA,NA,Juan Carlos Ferrero,R,183,ESP,26.50239562,6-3 6-4,3,FALSE,70,17,2,55,38,28,9,10,2,4,9,2,54,36,24,5,9,3,7,12,1740,31,1015,2006,United States,Spain,37.09024,-95.712891,40.463667,-3.74922
2006-423,Los Angeles,Hard,32,A,24/7/2006,31,103163,6,NA,Tommy Haas,R,188,GER,28.30663929,104098,8,NA,Dmitry Tursunov,R,185,RUS,23.61396304,4-6 7-5 6-3,3,FALSE,124,12,5,92,55,47,20,16,2,3,10,4,92,51,40,22,15,5,7,21,1320,33,980,2006,Germany,Russia,51.165691,10.451526,61.52401,105.318756
2006-424,San Jose,Hard,32,A,13/2/2006,31,104918,NA,NA,Andy Murray,R,190,GBR,18.75154004,103720,3,NA,Lleyton Hewitt,R,180,AUS,24.96919918,2-6 6-1 7-6(3),3,FALSE,143,8,5,86,46,37,12,13,3,8,10,11,118,52,33,28,14,10,16,60,593,11,1665,2006,United Kingdom,Australia,55.378051,-3.435973,-25.274398,133.775136
2006-425,Barcelona,Clay,56,A,24/4/2006,55,104745,1,NA,Rafael Nadal,L,185,ESP,19.89048597,103990,6,NA,Tommy Robredo,R,180,ESP,23.98083504,6-4 6-4 6-0,5,FALSE,139,2,4,85,61,44,15,13,3,3,3,0,85,58,33,14,13,3,8,2,4335,15,1525,2006,Spain,Spain,40.463667,-3.74922,40.463667,-3.74922
2006-429,Stockholm,Hard,32,A,9/10/2006,31,103484,2,NA,James Blake,R,185,USA,26.7816564,103813,5,NA,Jarkko Nieminen,L,185,FIN,25.2128679,6-4 6-2,3,FALSE,56,4,1,45,21,21,12,9,0,1,3,0,58,40,26,7,9,2,6,8,2240,19,1315,2006,United States,Finland,37.09024,-95.712891,61.92411,25.748151
2006-433,Las Vegas,Hard,32,A,27/2/2006,31,103484,5,NA,James Blake,R,185,USA,26.16837782,103720,1,NA,Lleyton Hewitt,R,180,AUS,25.00752909,7-5 2-6 6-3,3,FALSE,119,5,4,96,47,32,23,14,5,10,3,2,95,56,32,19,15,6,12,21,1405,10,1785,2006,United States,Australia,37.09024,-95.712891,-25.274398,133.775136
2006-438,Moscow,Carpet,32,A,9/10/2006,31,103786,1,NA,Nikolay Davydenko,R,178,RUS,25.35249829,103498,NA,NA,Marat Safin,R,193,RUS,26.69952088,6-4 5-7 6-4,3,FALSE,140,2,2,83,59,47,12,16,1,4,7,3,114,67,46,21,16,8,12,5,2590,65,610,2006,Russia,Russia,61.52401,105.318756,61.52401,105.318756
2006-439,Umag,Clay,32,A,24/7/2006,31,104527,NA,NA,Stan Wawrinka,R,183,SUI,21.32238193,104925,4,NA,Novak Djokovic,R,188,SRB,19.17316906,6-6(1) RET,3,FALSE,73,0,1,45,26,17,9,6,3,5,0,1,45,29,20,7,6,7,9,69,573,28,1071,2006,Switzerland,Serbia,46.818188,8.227512,44.016521,21.005859
2006-440,s Hertogenbosch,Grass,32,A,19/6/2006,31,104339,3,NA,Mario Ancic,R,196,CRO,22.22039699,103401,NA,NA,Jan Hernych,R,190,CZE,26.95140315,6-0 5-7 7-5,3,FALSE,126,21,5,95,59,47,17,15,6,8,3,1,79,60,37,12,15,2,7,12,1730,128,333,2006,Croatia,Czechia,45.1,15.2,NA,NA
2006-451,Doha,Hard,32,A,2/1/2006,31,103819,1,NA,Roger Federer,R,185,SUI,24.40246407,104792,7,NA,Gael Monfils,R,193,FRA,19.33744011,6-3 7-6(5),3,FALSE,115,2,0,69,40,28,18,11,4,6,12,8,96,47,31,20,10,12,15,1,6725,30,979,2006,Switzerland,France,46.818188,8.227512,46.227638,2.213749
2006-468,Estoril,Clay,32,A,1/5/2006,31,103900,1,NA,David Nalbandian,R,180,ARG,24.32854209,103786,2,NA,Nikolay Davydenko,R,178,RUS,24.91170431,6-3 6-4,3,FALSE,79,2,4,61,38,26,15,10,1,2,1,2,52,33,21,8,9,3,6,4,2650,6,2360,2006,Argentina,Russia,-38.416097,-63.616672,61.52401,105.318756
2006-475,Sopot,Clay,32,A,31/7/2006,31,103786,1,NA,Nikolay Davydenko,R,178,RUS,25.16084873,104252,NA,NA,Florian Mayer,R,190,GER,22.81998631,7-6(6) 5-7 6-4,3,FALSE,154,2,1,106,66,37,25,17,6,11,5,4,138,87,58,18,17,11,16,6,2175,60,644,2006,Russia,Germany,61.52401,105.318756,51.165691,10.451526
2006-495,Dubai,Hard,32,A,27/2/2006,31,104745,2,NA,Rafael Nadal,L,185,ESP,19.73716632,103819,1,NA,Roger Federer,R,185,SUI,24.55578371,2-6 6-4 6-4,3,FALSE,113,1,1,80,56,38,13,14,0,3,9,0,69,41,33,16,14,2,5,2,4455,1,6725,2006,Spain,Switzerland,40.463667,-3.74922,46.818188,8.227512
2006-496,Marseille,Hard,32,A,13/2/2006,31,103096,NA,WC,Arnaud Clement,R,173,FRA,28.15879535,104339,6,NA,Mario Ancic,R,196,CRO,21.87542779,6-4 6-2,3,FALSE,92,4,1,59,29,22,18,9,3,3,6,2,57,28,22,11,9,2,5,65,576,21,1390,2006,France,Croatia,46.227638,2.213749,45.1,15.2
2006-499,Delray Beach,Hard,32,A,30/1/2006,31,103163,4,NA,Tommy Haas,R,188,GER,27.8275154,103598,3,NA,Xavier Malisse,R,185,BEL,25.53319644,6-3 3-6 7-6(5),3,FALSE,122,6,2,89,58,46,18,15,3,5,7,3,112,70,51,20,15,4,6,30,940,36,866,2006,Germany,Belgium,51.165691,10.451526,50.503887,4.469936
2006-500,Halle,Grass,32,A,12/6/2006,31,103819,1,NA,Roger Federer,R,185,SUI,24.84325804,104607,5,NA,Tomas Berdych,R,196,CZE,20.73374401,6-0 6-7(4) 6-2,3,FALSE,95,11,3,73,48,40,14,13,0,1,10,2,83,47,30,16,13,2,8,1,7035,15,1505,2006,Switzerland,Czechia,46.818188,8.227512,NA,NA
2006-505,Vina del Mar,Clay,32,A,30/1/2006,31,104076,3,NA,Jose Acasuso,R,190,ARG,23.27994524,103454,5,NA,Nicolas Massu,R,183,CHI,26.30800821,6-4 6-3,3,FALSE,96,4,0,53,27,20,17,9,0,0,3,0,55,38,23,9,10,1,4,46,768,69,570,2006,Argentina,Chile,-38.416097,-63.616672,-35.675147,-71.542969
2006-506,Buenos Aires,Clay,32,A,13/2/2006,31,102845,5,NA,Carlos Moya,R,190,ESP,29.46475017,103835,6,NA,Filippo Volandri,R,183,ITA,24.44079398,7-6(6) 6-4,3,FALSE,90,3,0,65,45,37,10,11,2,3,0,0,72,58,37,8,11,3,5,34,870,33,871,2006,Spain,Italy,40.463667,-3.74922,41.87194,12.56738
2006-520,Roland Garros,Clay,128,G,29/5/2006,127,104745,2,NA,Rafael Nadal,L,185,ESP,19.98631075,103819,1,NA,Roger Federer,R,185,SUI,24.80492813,1-6 6-1 6-4 7-6(4),5,FALSE,182,3,0,111,85,59,17,18,7,10,8,1,119,72,49,25,18,8,12,2,4545,1,7010,2006,Spain,Switzerland,40.463667,-3.74922,46.818188,8.227512
2006-533,Costa Do Sauipe,Clay,32,A,20/2/2006,31,103454,6,NA,Nicolas Massu,R,183,CHI,26.36550308,103252,7,NA,Alberto Martin,R,175,ESP,27.50444901,6-3 6-4,3,FALSE,85,1,3,52,29,19,14,10,3,6,0,4,46,24,13,9,9,2,7,55,670,68,561,2006,Chile,Spain,-35.675147,-71.542969,40.463667,-3.74922
2006-540,Wimbledon,Grass,128,G,26/6/2006,127,103819,1,NA,Roger Federer,R,185,SUI,24.88158795,104745,2,NA,Rafael Nadal,L,185,ESP,20.06297057,6-0 7-6(5) 6-7(2) 6-3,5,FALSE,178,13,1,119,83,64,20,20,1,3,9,3,127,94,64,14,19,4,10,1,7260,2,4545,2006,Switzerland,Spain,46.818188,8.227512,40.463667,-3.74922
2006-560,US Open,Hard,128,G,28/8/2006,127,103819,1,NA,Roger Federer,R,185,SUI,25.05407255,104053,9,NA,Andy Roddick,R,188,USA,23.9945243,6-2 4-6 7-5 6-1,5,FALSE,145,17,0,103,63,53,20,19,6,8,7,1,122,80,53,16,18,10,16,1,7295,10,1890,2006,Switzerland,United States,46.818188,8.227512,37.09024,-95.712891
2006-568,St. Petersburg,Carpet,32,A,23/10/2006,31,104339,3,NA,Mario Ancic,R,196,CRO,22.56536619,102563,NA,NA,Thomas Johansson,R,180,SWE,31.58384668,7-5 7-6(2),3,FALSE,106,5,0,61,40,34,14,12,0,1,8,1,80,43,26,23,12,0,2,12,1750,64,635,2006,Croatia,Sweden,45.1,15.2,60.128161,18.643501
2006-573,Valencia,Clay,32,A,10/4/2006,31,104597,NA,Q,Nicolas Almagro,R,183,ESP,20.63518138,104468,NA,NA,Gilles Simon,R,183,FRA,21.28405202,6-2 6-3,3,FALSE,79,7,0,66,43,32,12,8,6,6,2,1,64,25,14,18,9,6,10,77,497,86,455,2006,Spain,France,40.463667,-3.74922,46.227638,2.213749
2006-580,Australian Open,Hard,128,G,16/1/2006,127,103819,1,NA,Roger Federer,R,185,SUI,24.44079398,104571,NA,NA,Marcos Baghdatis,R,183,CYP,20.58316222,5-7 7-5 6-0 6-2,5,FALSE,166,11,6,144,77,55,34,19,7,10,6,2,114,55,39,22,19,4,12,1,6725,54,684,2006,Switzerland,Cyprus,46.818188,8.227512,35.126413,33.429859
2006-605,Masters Cup,Hard,8,F,13/11/2006,5,103819,NA,NA,Roger Federer,R,185,SUI,25.26488706,103484,NA,NA,James Blake,R,185,USA,26.87748118,6-0 6-3 6-4,5,FALSE,97,11,1,86,59,43,16,13,10,11,4,2,81,48,27,13,12,7,13,1,7620,8,2130,2006,Switzerland,United States,46.818188,8.227512,37.09024,-95.712891
2006-615,Dusseldorf,Clay,32,A,22/5/2006,15,103333,NA,NA,Ivo Karlovic,R,208,CRO,27.22792608,102565,NA,NA,Alexander Waske,R,188,GER,31.1430527,7-6(5) 6-4,3,FALSE,90,11,2,65,45,37,10,11,2,3,0,2,67,43,32,15,11,4,6,51,771,92,440,2006,Croatia,Germany,45.1,15.2,51.165691,10.451526
2006-717,Houston,Clay,32,A,10/4/2006,31,103888,NA,WC,Mardy Fish,R,188,USA,24.3340178,103781,NA,NA,Jurgen Melzer,L,183,AUT,24.8843258,3-6 6-4 6-3,3,FALSE,112,6,6,81,46,39,17,14,4,6,1,3,80,58,41,9,14,6,9,212,180,72,520,2006,United States,Austria,37.09024,-95.712891,47.516231,14.550072
2006-741,Nottingham,Grass,32,A,19/6/2006,31,104755,NA,NA,Richard Gasquet,R,185,FRA,20.00273785,102035,NA,NA,Jonas Bjorkman,R,183,SWE,34.23956194,6-4 6-3,3,FALSE,77,4,0,50,35,29,9,9,1,1,4,2,65,45,29,8,10,4,7,66,590,77,523,2006,France,Sweden,46.227638,2.213749,60.128161,18.643501
2006-747,Beijing,Hard,32,A,11/9/2006,31,104571,3,NA,Marcos Baghdatis,R,183,CYP,21.23477071,104339,4,NA,Mario Ancic,R,196,CRO,22.45037645,6-4 6-0,3,FALSE,72,5,1,39,21,18,14,8,0,0,5,0,54,32,18,8,8,2,6,9,1952,12,1800,2006,Cyprus,Croatia,35.126413,33.429859,45.1,15.2
2006-773,Bucharest,Clay,32,A,11/9/2006,31,103781,NA,NA,Jurgen Melzer,L,183,AUT,25.30595483,103835,5,NA,Filippo Volandri,R,183,ITA,25.01574264,6-1 7-5,3,FALSE,85,7,0,59,40,31,13,10,1,1,0,0,67,45,28,11,9,5,8,67,595,51,750,2006,Austria,Italy,47.516231,14.550072,41.87194,12.56738
2006-807,Acapulco,Clay,32,A,27/2/2006,31,103632,NA,NA,Luis Horna,R,180,PER,25.45379877,103428,7,NA,Juan Ignacio Chela,R,190,ARG,26.49691992,7-6(5) 6-4,3,FALSE,122,7,1,82,51,33,19,11,4,6,6,2,70,49,36,9,11,4,7,68,562,45,795,2006,Peru,Argentina,-9.189967,-75.015152,-38.416097,-63.616672
2006-891,Chennai,Hard,32,A,2/1/2006,31,103344,1,NA,Ivan Ljubicic,R,193,CRO,26.7926078,102845,3,NA,Carlos Moya,R,190,ESP,29.34976044,7-6(6) 6-2,3,FALSE,101,12,4,63,40,35,12,10,2,2,5,2,93,56,39,15,10,7,9,9,2180,31,940,2006,Croatia,Spain,45.1,15.2,40.463667,-3.74922
2006-615,Dusseldorf,Clay,32,A,22/5/2006,299,103344,NA,NA,Ivan Ljubicic,R,193,CRO,27.17590691,103017,NA,NA,Nicolas Kiefer,R,183,GER,28.8788501,6-4 6-4,3,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2610,13,1590,2006,Croatia,Germany,45.1,15.2,51.165691,10.451526
2007-1536,Madrid Masters,Hard,48,M,15/10/2007,47,103900,NA,NA,David Nalbandian,R,180,ARG,25.78507871,103819,1,NA,Roger Federer,R,185,SUI,26.18480493,1-6 6-3 6-3,3,FALSE,109,4,2,75,40,30,18,12,3,5,8,1,81,48,36,15,13,2,5,25,1160,1,7355,2007,Argentina,Switzerland,-38.416097,-63.616672,46.818188,8.227512
2007-1720,Bangkok,Hard,32,A,24/9/2007,31,104098,6,NA,Dmitry Tursunov,R,185,RUS,24.78302533,103794,NA,NA,Benjamin Becker,R,178,GER,26.27241615,6-2 6-1,3,FALSE,58,5,2,46,26,21,14,8,3,3,7,0,40,22,13,7,7,8,12,29,950,79,508,2007,Russia,Germany,61.52401,105.318756,51.165691,10.451526
2007-2276,Zagreb,Carpet,32,A,29/1/2007,31,104571,2,NA,Marcos Baghdatis,R,183,CYP,21.61806982,103344,1,NA,Ivan Ljubicic,R,193,CRO,27.86584531,7-6(4) 4-6 6-4,3,FALSE,151,16,2,115,75,57,21,16,5,6,11,1,106,64,51,22,16,5,6,21,1215,8,2325,2007,Cyprus,Croatia,35.126413,33.429859,45.1,15.2
2007-301,Auckland,Hard,32,A,8/1/2007,31,103970,3,NA,David Ferrer,R,175,ESP,24.76933607,103990,1,NA,Tommy Robredo,R,180,ESP,24.6899384,6-4 6-2,3,FALSE,75,0,0,62,44,30,11,9,3,4,0,1,50,31,19,8,9,2,6,16,1475,7,2375,2007,Spain,Spain,40.463667,-3.74922,40.463667,-3.74922
2007-306,Poertschach,Clay,32,A,20/5/2007,31,104338,NA,NA,Juan Monaco,R,185,ARG,23.1430527,104792,NA,WC,Gael Monfils,R,193,FRA,20.71731691,7-6(3) 6-0,3,FALSE,81,1,0,51,31,24,14,9,0,1,2,6,60,28,15,15,9,6,10,47,730,75,537,2007,Argentina,France,-38.416097,-63.616672,46.227638,2.213749
